Jsc_ref,J0_ref,n,Rs,Rsh,T,bandgap,thickness,bulk_Nt,iface_Nt,Voc,Jsc,FF,PCE,Vmp,Jmp,Pmax
29.318622814467652,9.168688718053811e-10,1.9698151167055693,9.848865198029921,1192.4947918906603,353.3753497437916,1.7749917689676342,307.8957167878293,553628768091.9949,1934767225.7998033,0.8504054513696123,18.658709799677005,57.12845130088209,9.064839031369065,0.5679358717434869,15.96102567626381,9.064839031369065
30.66405876517507,2.945094437516623e-10,1.9855401694949262,4.756739870697801,28564.98222483272,321.157600219406,1.7968410752799862,150.89156338709924,215164322727038.94,411546117464819.2,0.972270182947945,12.118538885760106,73.00512745855754,8.601824776747323,0.7685370741482965,11.192465615637326,8.601824776747323
31.548210003319333,2.9359541690267345e-09,1.0369707272011741,3.8524829448059954,395.7281498712398,290.9282291114558,1.737652814333742,527.954917787019,4388580777423781.5,1143393809074454.5,0.6405592904556113,25.8678579335597,65.05294040906804,10.7792050414005,0.4715430861723447,22.859427605859963,10.7792050414005
30.43658881085906,2.527055477778862e-09,1.0489637098232794,2.4984444743247263,5543.646727037944,365.8125304624823,1.4022500624698295,408.7776052698099,1158042227897683.5,1611576863.7230372,0.38552095303672385,22.631502420042278,58.303366124494715,5.086921108103691,0.2657314629258517,19.14308923788644,5.086921108103691
28.408133345320326,4.863004194383225e-09,1.6716128088558588,2.529051960933854,16053.22376207633,314.8031423409514,1.8266723355720296,279.3661906713433,348274361985139.7,600593287796.9152,0.7942997327963764,17.210558685026296,72.96530454169852,9.974606792433246,0.6278557114228457,15.886781964328724,9.974606792433246
27.648950304530402,4.567438270454343e-09,1.1875936819394912,1.0311535941104784,1527.0521791581602,351.76391476415677,1.8037158029881408,699.2460220400588,6000291399449.857,717123010303.9753,0.41314569951653873,24.94391856877104,66.45723920704299,6.848732634204289,0.3100200400801603,22.091257818150876,6.848732634204289
26.82092766817776,5.304149896948075e-10,1.9975800372629173,7.068633899182454,4902.591194229124,319.2369092921794,1.8576493801427774,398.14995767820966,640031693042.0098,361118088082.1468,1.143008578545958,19.6789007856721,70.05276531640156,15.757075273104737,0.8675350701402805,18.16304125959636,15.757075273104736
26.4030000130866,4.035869483307073e-11,1.0176687809999123,4.642143181701602,5875.982989923317,314.3292462378908,1.6101908857526386,675.5255637067455,3249217094564361.0,6109370430962.224,0.6781768111024505,23.606364994213095,66.82776988508053,10.698651036025419,0.4923847695390781,21.728233076828182,10.698651036025419
27.70724525067095,4.908970206830544e-09,1.2350971168806595,3.3883587590634354,20803.175306331756,332.95420552850726,1.7711589747089882,454.44687649825966,832981304272520.9,124647347347.2292,0.50173950462599,21.611978155212643,61.836777532062825,6.705322428288114,0.35430861723446894,18.925089885270186,6.705322428288114
27.448232369759978,9.27848439156669e-11,1.1554415640834224,8.768280779849913,1165.4505911728215,336.1489394414385,1.795987212570687,570.2944656254281,42689154326838.58,2156756721116.6538,0.5986371986909335,23.17225224504756,50.75102130929483,7.0400660506510375,0.362124248496994,19.44102357097326,7.040066050651038
31.96821049361015,1.0563125288008685e-09,1.8146384431178828,9.045028898348473,11889.940257547692,298.51793449535677,1.681085366868786,161.13649438872693,827051891788996.9,4869069765745444.0,0.9903292242775779,13.274993333621271,69.5992685320414,9.149947076593163,0.7476953907815631,12.237533077512701,9.149947076593163
29.076392385800666,1.990295122028057e-10,1.0358427514181632,9.60579031882636,508.16572389533235,284.1079093304847,1.5230333057524692,139.31826035102944,53790682474552.11,4098402509573.6777,0.7118440449948142,10.60103206703744,65.54896261116725,4.946509270248178,0.5444889779559118,9.084682097364157,4.946509270248178
27.875419694171505,1.421940577489936e-11,1.1116003682492268,3.968142904301296,417.88511474302044,349.81897256099137,1.503510270762406,281.2429412701831,23160859021975.773,824645762155.1665,0.6222965123165461,16.799466416196832,66.06691348148877,6.906799879531646,0.47414829659318636,14.566750379908248,6.906799879531646
26.009964246048803,2.1687580941603276e-11,1.862764563740878,0.21208401261669974,3283.482542779969,328.95020065072083,1.5665470805053188,358.7962120878698,4824883429790095.0,773438779679746.9,1.0182055320404466,18.143243360562153,77.2795748455558,14.276281485340789,0.8519038076152304,16.758090946095162,14.276281485340789
27.5620912604915,9.278362217282306e-11,1.2424828530283327,4.902661325400439,7353.882988800132,302.82528754634205,1.5653678710274332,658.2307705534903,195621119105.94507,1680301583551.9932,0.8800477706632353,24.473744652248957,72.00167541860857,15.507767235854175,0.6721442885771542,23.072080652031108,15.507767235854175
30.269348249580666,2.8272358208421242e-11,1.0473740200054817,1.5544126420576014,21759.37350722139,280.9259781821123,1.4941609874056758,118.77010774098673,461080553011.78253,21930321898282.207,0.7960041268350585,9.895137389960095,84.12408732728485,6.626092791767249,0.6955911823647294,9.525843569841134,6.626092791767249
27.449833452434515,5.100774817693128e-10,1.5901953827661262,8.524466264279834,323.2085090358968,365.33694593423667,1.709559543213487,197.64609166297456,4341345288774391.5,973735026760759.5,0.3934472052349243,12.838121198796307,43.288296751979225,2.1865450729143285,0.23707414829659318,9.223043037905748,2.1865450729143285
27.525580902524943,5.706647443891359e-09,1.4544574302986577,6.113559652466551,29464.49942561092,316.15360786391994,1.8065796729100563,291.0394706970758,6241387307676409.0,16037528163145.146,0.6432660373548851,17.088809815788558,62.130373728216256,6.829775132358123,0.4507014028056112,15.153658475085386,6.829775132358123
27.29813417135241,1.746136864871204e-10,1.3176356343635618,0.965462252187566,362.8018894720614,314.6478655407181,1.4095170739087433,199.29265454906502,2244398269128163.8,90497930891865.4,0.7524476332938369,13.214554522038975,68.26838666680587,6.788103371919887,0.6226452905811624,10.902039210132036,6.788103371919887
30.431482318744294,8.942511624971405e-11,1.8900194571176954,6.019539370678787,565.0055104715237,294.37186614555344,1.7465477134648506,203.76636186524684,110600275682197.73,8758330540641425.0,1.1964792473777415,14.84421534803891,68.38748239592776,12.146160969479515,0.9691382765531061,12.53294938744888,12.146160969479515
26.02404562840004,1.121345399662278e-11,1.9930845819305065,5.929460574514823,567.3093626347372,369.73021997540934,1.840190150063846,421.72024786682516,537962718022828.9,81716609775.43376,0.8010128822177501,19.439493252178252,58.64990982762242,9.132544329266887,0.5627254509018036,16.22912970193795,9.132544329266887
26.30311817823203,6.077190169809606e-10,1.294755193202763,6.703486257271449,14876.143316253467,281.8160543914364,1.6978568873428637,238.76832381211136,1.7511808018340646e+16,59655645034.44551,0.9178327664374171,14.42924056090923,73.60297352530158,9.747705321947588,0.7190380761523046,13.556591292229227,9.747705321947588
29.66462079941251,4.5774385232175334e-10,1.396166500059249,6.840683483277982,8944.154023957637,336.6937795319387,1.779211118592377,690.0502455957626,32781915568272.97,4000196847047.4595,0.6557332511107039,26.67026921393379,54.610985393441155,9.550687147026476,0.4168336673346693,22.91246579983756,9.550687147026476
26.07481926764728,2.443912591355903e-09,1.5202300670459938,4.198022017533539,487.69008492850503,368.9656421675397,1.5975036200202781,509.54895892553225,787489801688.641,5380806898823642.0,0.48831669547988565,21.118040669844003,54.71610016894505,5.642483930102232,0.3256513026052104,17.326766037667777,5.642483930102232
27.070650570930987,3.9684962905704894e-11,1.8589828605577137,9.143310892590925,840.0300362563289,326.9800888174828,1.7667474522814148,627.019440286481,18806854742039.285,4160412647508.376,1.0717136148714834,23.46714594169105,61.86087909261565,15.558048089477117,0.7503006012024048,20.735753196178102,15.558048089477117
30.450298463118408,1.5610180684543517e-09,1.7829601300260849,5.785351422686959,511.9531194610756,370.397329087804,1.832786269660514,578.8584614909998,397351505625.74835,26963829330.05036,0.6134819422036387,25.731061077293038,51.698345382592336,8.16086367453363,0.39338677354709417,20.745139957169034,8.16086367453363
30.461602190645912,1.1733302938908244e-11,1.9792246337072796,3.8960178674856714,8682.105670880877,368.75710884880436,1.5973149440750412,291.47949315979963,449207266992896.5,11666097889208.523,0.8927217100609216,18.92401220407673,67.48929424768133,11.401558045246091,0.6721442885771542,16.962962029152653,11.401558045246091
28.45483986574878,6.387402259730506e-10,1.9353813695664948,4.782874514940646,782.5000275360921,317.7205982883004,1.5970534912965593,178.66521581573193,948918695897.1642,61934767805460.06,1.068450705065408,12.69128336456357,69.77247519488418,9.461155073511287,0.8649298597194388,10.9386385117751,9.461155073511287
28.036866525253416,7.323103556494371e-09,1.2435967453586074,1.1694601500272588,10162.700479279772,368.103605191787,1.5390566784357438,221.2528609872868,1301957504511.4841,4509060989061.888,0.4010200367737506,14.624743025490611,66.21769539045971,3.883545322569943,0.3022044088176353,12.85072358065253,3.883545322569943
28.810499847480624,6.002325175052524e-11,1.0451731169894263,4.918615135197552,26221.932510197803,345.2519200752663,1.6477532783143092,166.41524441776966,3270527033698.3853,115722457287.67285,0.5449312529120351,12.264215456299373,69.29097048591541,4.630822469788639,0.411623246492986,11.250148064384279,4.630822469788639
30.588821315643408,4.267095785630122e-09,1.9016418535664386,9.84877236085739,29156.364181823803,375.2999132767981,1.4359110702514422,182.6761215566831,6711184198715.29,7418016217318.372,0.5898371567168664,13.93775520134485,51.69375617543035,4.249746744584897,0.3751503006012024,11.328117657841151,4.249746744584897
26.581867332232875,3.4465999184925586e-09,1.616756179077309,5.515171142561609,677.0529687580752,305.32554744001976,1.480156012491129,611.1598946768792,320160065665836.94,139928440075481.27,0.8523689435072715,22.92898997955837,64.85437699547761,12.675112826720413,0.625250501002004,20.272055450427846,12.675112826720415
